close_dollar,close,high_dollar,high,low_dollar,low,open_dollar,open,change_over_time,change_over_time_s,u_open,u_open_dollar,u_close,u_close_dollar,u_high,u_high_dollar,u_low,u_low_dollar,u_volume,change_percent,change_percent_s,volume,date,label,change
$209.23 ,209.23,$212.98 ,212.98,$207.75 ,207.752,$212.14 ,212.14,0.168686812,0.17%,212.14,$212.14 ,209.23,$209.23 ,212.98,$212.98 ,207.752,$207.75 ,4085414,-0.0257,-0.03%,4085414,5/30/12,30-May-12,-5.52
$212.91 ,212.91,$213.79 ,213.7878,$207.11 ,207.11,$209.48 ,209.48,0.189242026,0.19%,209.48,$209.48 ,212.91,$212.91 ,213.7878,$213.79 ,207.11,$207.11 ,4944924,0.0176,0.02%,4944924,5/31/12,31-May-12,3.68
$208.22 ,208.22,$211.23 ,211.23,$207.30 ,207.3,$208.44 ,208.44,0.1630453,0.16%,208.44,$208.44 ,208.22,$208.22 ,211.23,$211.23 ,207.3,$207.30 ,3953691,-0.022,-0.02%,3953691,6/1/12,1-Jun-12,-4.69
$214.57 ,214.57,$215.35 ,215.35,$206.37 ,206.37,$207.40 ,207.4,0.198514215,0.20%,207.4,$207.40 ,214.57,$214.57 ,215.35,$215.35 ,206.37,$206.37 ,4302341,0.0305,0.03%,4302341,6/4/12,4-Jun-12,6.35
$213.21 ,213.21,$216.86 ,216.86,$211.16 ,211.16,$213.85 ,213.85,0.190917723,0.19%,213.85,$213.85 ,213.21,$213.21 ,216.86,$216.86 ,211.16,$211.16 ,3546441,-0.0063,-0.01%,3546441,6/5/12,5-Jun-12,-1.36
$217.64 ,217.64,$218.40 ,218.4,$214.52 ,214.52,$214.63 ,214.63,0.21566218,0.22%,214.63,$214.63 ,217.64,$217.64 ,218.4,$218.40 ,214.52,$214.52 ,2715054,0.0208,0.02%,2715054,6/6/12,6-Jun-12,4.43
$218.80 ,218.8,$221.49 ,221.49,$218.11 ,218.11,$219.65 ,219.65,0.222141541,0.22%,219.65,$219.65 ,218.8,$218.80 ,221.49,$221.49 ,218.11,$218.11 ,3505416,0.0053,0.01%,3505416,6/7/12,7-Jun-12,1.16
$218.48 ,218.48,$219.42 ,219.42,$216.66 ,216.66,$218.47 ,218.47,0.220354131,0.22%,218.47,$218.47 ,218.48,$218.48 ,219.42,$219.42 ,216.66,$216.66 ,2876904,-0.0015,0.00%,2876904,6/8/12,8-Jun-12,-0.32
$216.50 ,216.5,$220.87 ,220.87,$215.20 ,215.2,$217.30 ,217.3,0.209294532,0.21%,217.3,$217.30 ,216.5,$216.50 ,220.87,$220.87 ,215.2,$215.20 ,3749085,-0.0091,-0.01%,3749085,6/11/12,11-Jun-12,-1.98
$216.42 ,216.42,$218.00 ,218,$214.52 ,214.5222,$217.65 ,217.65,0.208847679,0.21%,217.65,$217.65 ,216.42,$216.42 ,218,$218.00 ,214.5222,$214.52 ,2833765,-0.0004,0.00%,2833765,6/12/12,12-Jun-12,-0.08
$214.73 ,214.73,$217.38 ,217.38,$213.52 ,213.52,$215.52 ,215.52,0.19940792,0.20%,215.52,$215.52 ,214.73,$214.73 ,217.38,$217.38 ,213.52,$213.52 ,2326254,-0.0078,-0.01%,2326254,6/13/12,13-Jun-12,-1.69
$214.45 ,214.45,$216.50 ,216.5,$212.56 ,212.56,$215.26 ,215.26,0.197843937,0.20%,215.26,$215.26 ,214.45,$214.45 ,216.5,$216.50 ,212.56,$212.56 ,3060973,-0.0013,0.00%,3060973,6/14/12,14-Jun-12,-0.28
$218.35 ,218.35,$219.33 ,219.33,$214.46 ,214.46,$215.29 ,215.29,0.219627995,0.22%,215.29,$215.29 ,218.35,$218.35 ,219.33,$219.33 ,214.46,$214.46 ,3788005,0.0182,0.02%,3788005,6/15/12,15-Jun-12,3.9
$222.66 ,222.66,$223.76 ,223.76,$216.73 ,216.73,$217.28 ,217.28,0.243702173,0.24%,217.28,$217.28 ,222.66,$222.66 ,223.76,$223.76 ,216.73,$216.73 ,3371446,0.0197,0.02%,3371446,6/18/12,18-Jun-12,4.31
$224.03 ,224.03,$225.20 ,225.2,$221.66 ,221.66,$223.25 ,223.25,0.251354522,0.25%,223.25,$223.25 ,224.03,$224.03 ,225.2,$225.20 ,221.66,$221.66 ,2716819,0.0062,0.01%,2716819,6/19/12,19-Jun-12,1.37
$223.02 ,223.02,$224.74 ,224.74,$220.84 ,220.84,$224.32 ,224.32,0.245713009,0.25%,224.32,$224.32 ,223.02,$223.02 ,224.74,$224.74 ,220.84,$220.84 ,2445774,-0.0045,0.00%,2445774,6/20/12,20-Jun-12,-1.01
$220.58 ,220.575,$226.03 ,226.03,$220.52 ,220.52,$223.84 ,223.84,0.23205608,0.23%,223.84,$223.84 ,220.575,$220.58 ,226.03,$226.03 ,220.52,$220.52 ,2843130,-0.011,-0.01%,2843130,6/21/12,21-Jun-12,-2.445
$222.16 ,222.16,$222.51 ,222.51,$219.35 ,219.35,$221.83 ,221.83,0.240909345,0.24%,221.83,$221.83 ,222.16,$222.16 ,222.51,$222.51 ,219.35,$219.35 ,2188063,0.0072,0.01%,2188063,6/22/12,22-Jun-12,1.585
$220.07 ,220.07,$221.59 ,221.59,$218.00 ,218,$220.30 ,220.3,0.229235324,0.23%,220.3,$220.30 ,220.07,$220.07 ,221.59,$221.59 ,218,$218.00 ,2382265,-0.0094,-0.01%,2382265,6/25/12,25-Jun-12,-2.09
$225.61 ,225.61,$226.39 ,226.39,$221.45 ,221.45,$221.45 ,221.45,0.260179858,0.26%,221.45,$221.45 ,225.61,$225.61 ,226.39,$226.39 ,221.45,$221.45 ,3755034,0.0252,0.03%,3755034,6/26/12,26-Jun-12,5.54
$225.62 ,225.62,$227.50 ,227.5,$223.30 ,223.3,$225.01 ,225.01,0.260235715,0.26%,225.01,$225.01 ,225.62,$225.62 ,227.5,$227.50 ,223.3,$223.30 ,2799580,0,0.00%,2799580,6/27/12,27-Jun-12,0.01
$221.31 ,221.31,$224.62 ,224.62,$218.75 ,218.75,$223.92 ,223.92,0.236161537,0.24%,223.92,$223.92 ,221.31,$221.31 ,224.62,$224.62 ,218.75,$218.75 ,2995338,-0.0191,-0.02%,2995338,6/28/12,28-Jun-12,-4.31
$228.35 ,228.35,$228.35 ,228.35,$223.71 ,223.71,$224.70 ,224.7,0.275484556,0.28%,224.7,$224.70 ,228.35,$228.35 ,228.35,$228.35 ,223.71,$223.71 ,3615572,0.0318,0.03%,3615572,6/29/12,29-Jun-12,7.04
$229.32 ,229.32,$229.34 ,229.34,$226.34 ,226.34,$229.30 ,229.3,0.280902642,0.28%,229.3,$229.30 ,229.32,$229.32 ,229.34,$229.34 ,226.34,$226.34 ,2330930,0.0042,0.00%,2330930,7/2/12,2-Jul-12,0.97
$229.53 ,229.53,$229.53 ,229.53,$227.59 ,227.59,$229.14 ,229.14,0.28207563,0.28%,229.14,$229.14 ,229.53,$229.53 ,229.53,$229.53 ,227.59,$227.59 ,1335952,0.0009,0.00%,1335952,7/3/12,3-Jul-12,0.21
$227.06 ,227.06,$230.50 ,230.5,$226.53 ,226.53,$228.94 ,228.94,0.268279059,0.27%,228.94,$228.94 ,227.06,$227.06 ,230.5,$230.50 ,226.53,$226.53 ,2683610,-0.0108,-0.01%,2683610,7/5/12,5-Jul-12,-2.47
$225.05 ,225.05,$228.90 ,228.9,$224.18 ,224.18,$226.35 ,226.35,0.257051891,0.26%,226.35,$226.35 ,225.05,$225.05 ,228.9,$228.90 ,224.18,$224.18 ,3203230,-0.0089,-0.01%,3203230,7/6/12,6-Jul-12,-2.01
$225.05 ,225.05,$226.00 ,226,$223.45 ,223.45,$224.98 ,224.98,0.257051891,0.26%,224.98,$224.98 ,225.05,$225.05 ,226,$226.00 ,223.45,$223.45 ,1921979,0,0.00%,1921979,7/9/12,9-Jul-12,0
$219.50 ,219.5,$227.14 ,227.14,$218.28 ,218.28,$226.28 ,226.28,0.2260515,0.23%,226.28,$226.28 ,219.5,$219.50 ,227.14,$227.14 ,218.28,$218.28 ,2983109,-0.0247,-0.02%,2983109,7/10/12,10-Jul-12,-5.55
$218.37 ,218.37,$221.74 ,221.74,$215.34 ,215.34,$218.65 ,218.65,0.219739708,0.22%,218.65,$218.65 ,218.37,$218.37 ,221.74,$221.74 ,215.34,$215.34 ,2734848,-0.0051,-0.01%,2734848,7/11/12,11-Jul-12,-1.13
$215.36 ,215.36,$217.30 ,217.3,$212.61 ,212.61,$216.63 ,216.63,0.202926884,0.20%,216.63,$216.63 ,215.36,$215.36 ,217.3,$217.30 ,212.61,$212.61 ,2617140,-0.0138,-0.01%,2617140,7/12/12,12-Jul-12,-3.01
$218.39 ,218.39,$219.31 ,219.31,$213.88 ,213.88,$215.63 ,215.63,0.219851422,0.22%,215.63,$215.63 ,218.39,$218.39 ,219.31,$219.31 ,213.88,$213.88 ,2222329,0.0141,0.01%,2222329,7/13/12,13-Jul-12,3.03
$216.01 ,216.01,$218.31 ,218.31,$214.46 ,214.46,$216.60 ,216.6,0.20655756,0.21%,216.6,$216.60 ,216.01,$216.01 ,218.31,$218.31 ,214.46,$214.46 ,2004345,-0.0109,-0.01%,2004345,7/16/12,16-Jul-12,-2.38
$216.93 ,216.93,$217.94 ,217.94,$213.96 ,213.96,$217.45 ,217.45,0.211696364,0.21%,217.45,$217.45 ,216.93,$216.93 ,217.94,$217.94 ,213.96,$213.96 ,1987267,0.0043,0.00%,1987267,7/17/12,17-Jul-12,0.92
$217.47 ,217.47,$218.67 ,218.67,$215.71 ,215.71,$215.85 ,215.85,0.214712618,0.21%,215.85,$215.85 ,217.47,$217.47 ,218.67,$218.67 ,215.71,$215.71 ,2097319,0.0025,0.00%,2097319,7/18/12,18-Jul-12,0.54
$226.17 ,226.17,$227.50 ,227.5,$220.69 ,220.69,$220.96 ,220.96,0.263307826,0.26%,220.96,$220.96 ,226.17,$226.17 ,227.5,$227.50 ,220.69,$220.69 ,5451352,0.04,0.04%,5451352,7/19/12,19-Jul-12,8.7
$228.29 ,228.29,$229.39 ,229.39,$225.30 ,225.295,$225.58 ,225.58,0.275149416,0.28%,225.58,$225.58 ,228.29,$228.29 ,229.39,$229.39 ,225.295,$225.30 ,4170883,0.0094,0.01%,4170883,7/20/12,20-Jul-12,2.12
$226.01 ,226.01,$226.58 ,226.58,$221.54 ,221.54,$224.72 ,224.72,0.262414121,0.26%,224.72,$224.72 ,226.01,$226.01 ,226.58,$226.58 ,221.54,$221.54 ,5516909,-0.01,-0.01%,5516909,7/23/12,23-Jul-12,-2.28
$223.04 ,223.04,$226.61 ,226.61,$221.23 ,221.23,$226.27 ,226.27,0.245824722,0.25%,226.27,$226.27 ,223.04,$223.04 ,226.61,$226.61 ,221.23,$221.23 ,5017099,-0.0131,-0.01%,5017099,7/24/12,24-Jul-12,-2.97
$217.05 ,217.05,$222.50 ,222.5,$215.91 ,215.91,$222.00 ,222,0.212366642,0.21%,222,$222.00 ,217.05,$217.05 ,222.5,$222.50 ,215.91,$215.91 ,3648127,-0.0269,-0.03%,3648127,7/25/12,25-Jul-12,-5.99
$220.01 ,220.01,$221.45 ,221.45,$214.95 ,214.95,$220.00 ,220,0.228900184,0.23%,220,$220.00 ,220.01,$220.01 ,221.45,$221.45 ,214.95,$214.95 ,6937337,0.0136,0.01%,6937337,7/26/12,26-Jul-12,2.96
$237.32 ,237.32,$238.34 ,238.34,$224.50 ,224.5,$225.25 ,225.25,0.32558789,0.33%,225.25,$225.25 ,237.32,$237.32 ,238.34,$238.34 ,224.5,$224.50 ,11315524,0.0787,0.08%,11315524,7/27/12,27-Jul-12,17.31
$236.09 ,236.09,$240.74 ,240.74,$234.07 ,234.07,$237.00 ,237,0.318717533,0.32%,237,$237.00 ,236.09,$236.09 ,240.74,$240.74 ,234.07,$234.07 ,3736365,-0.0052,-0.01%,3736365,7/30/12,30-Jul-12,-1.23
$233.30 ,233.3,$236.30 ,236.3,$231.61 ,231.61,$235.16 ,235.16,0.303133553,0.30%,235.16,$235.16 ,233.3,$233.30 ,236.3,$236.30 ,231.61,$231.61 ,3455868,-0.0118,-0.01%,3455868,7/31/12,31-Jul-12,-2.79
$232.09 ,232.09,$234.38 ,234.38,$230.70 ,230.7001,$234.14 ,234.14,0.296374909,0.30%,234.14,$234.14 ,232.09,$232.09 ,234.38,$234.38 ,230.7001,$230.70 ,2543843,-0.0052,-0.01%,2543843,8/1/12,1-Aug-12,-1.21
$230.81 ,230.81,$234.34 ,234.34,$228.66 ,228.66,$230.56 ,230.56,0.28922527,0.29%,230.56,$230.56 ,230.81,$230.81 ,234.34,$234.34 ,228.66,$228.66 ,3048331,-0.0055,-0.01%,3048331,8/2/12,2-Aug-12,-1.28
$234.97 ,234.97,$236.49 ,236.49,$233.03 ,233.03,$234.25 ,234.25,0.312461599,0.31%,234.25,$234.25 ,234.97,$234.97 ,236.49,$236.49 ,233.03,$233.03 ,2825514,0.018,0.02%,2825514,8/3/12,3-Aug-12,4.16
$233.99 ,233.99,$235.74 ,235.74,$233.81 ,233.81,$235.56 ,235.56,0.306987656,0.31%,235.56,$235.56 ,233.99,$233.99 ,235.74,$235.74 ,233.81,$233.81 ,1843686,-0.0042,0.00%,1843686,8/6/12,6-Aug-12,-0.98
$236.56 ,236.56,$238.00 ,238,$233.25 ,233.25,$234.13 ,234.13,0.321342792,0.32%,234.13,$234.13 ,236.56,$236.56 ,238,$238.00 ,233.25,$233.25 ,2058428,0.011,0.01%,2058428,8/7/12,7-Aug-12,2.57
$234.38 ,234.38,$236.45 ,236.45,$233.59 ,233.592,$235.29 ,235.29,0.309166062,0.31%,235.29,$235.29 ,234.38,$234.38 ,236.45,$236.45 ,233.592,$233.59 ,1534228,-0.0092,-0.01%,1534228,8/8/12,8-Aug-12,-2.18
$234.06 ,234.06,$235.99 ,235.99,$233.50 ,233.5,$233.93 ,233.93,0.307378652,0.31%,233.93,$233.93 ,234.06,$234.06 ,235.99,$235.99 ,233.5,$233.50 ,1548552,-0.0014,0.00%,1548552,8/9/12,9-Aug-12,-0.32
$232.75 ,232.75,$234.85 ,234.85,$231.43 ,231.43,$233.08 ,233.08,0.300061442,0.30%,233.08,$233.08 ,232.75,$232.75 ,234.85,$234.85 ,231.43,$231.43 ,1852503,-0.0056,-0.01%,1852503,8/10/12,10-Aug-12,-1.31
$232.44 ,232.44,$234.37 ,234.3676,$231.00 ,231,$232.23 ,232.23,0.298329889,0.30%,232.23,$232.23 ,232.44,$232.44 ,234.3676,$234.37 ,231,$231.00 ,1997421,-0.0013,0.00%,1997421,8/13/12,13-Aug-12,-0.31
$233.19 ,233.19,$236.72 ,236.72,$232.62 ,232.6207,$234.71 ,234.71,0.302519131,0.30%,234.71,$234.71 ,233.19,$233.19 ,236.72,$236.72 ,232.6207,$232.62 ,2750998,0.0032,0.00%,2750998,8/14/12,14-Aug-12,0.75
$237.42 ,237.42,$238.14 ,238.14,$232.25 ,232.25,$232.45 ,232.45,0.326146456,0.33%,232.45,$232.45 ,237.42,$237.42 ,238.14,$238.14 ,232.25,$232.25 ,3266819,0.0181,0.02%,3266819,8/15/12,15-Aug-12,4.23
$241.55 ,241.55,$242.82 ,242.825,$236.20 ,236.2,$237.72 ,237.72,0.349215215,0.35%,237.72,$237.72 ,241.55,$241.55 ,242.825,$242.82 ,236.2,$236.20 ,4312712,0.0174,0.02%,4312712,8/16/12,16-Aug-12,4.13
$241.17 ,241.17,$243.35 ,243.35,$240.47 ,240.47,$240.76 ,240.76,0.347092666,0.35%,240.76,$240.76 ,241.17,$241.17 ,243.35,$243.35 ,240.47,$240.47 ,3085900,-0.0016,0.00%,3085900,8/17/12,17-Aug-12,-0.38
$240.35 ,240.35,$241.65 ,241.65,$238.20 ,238.2,$241.63 ,241.63,0.342512428,0.34%,241.63,$241.63 ,240.35,$240.35 ,241.65,$241.65 ,238.2,$238.20 ,1889992,-0.0034,0.00%,1889992,8/20/12,20-Aug-12,-0.82
$239.45 ,239.45,$243.85 ,243.85,$238.55 ,238.55,$240.88 ,240.88,0.337485338,0.34%,240.88,$240.88 ,239.45,$239.45 ,243.85,$243.85 ,238.55,$238.55 ,2571911,-0.0037,0.00%,2571911,8/21/12,21-Aug-12,-0.9
$243.10 ,243.1,$244.90 ,244.9,$238.80 ,238.8,$239.36 ,239.36,0.357872982,0.36%,239.36,$239.36 ,243.1,$243.10 ,244.9,$244.90 ,238.8,$238.80 ,2473886,0.0152,0.02%,2473886,8/22/12,22-Aug-12,3.65
$241.20 ,241.198,$243.48 ,243.48,$239.02 ,239.02,$242.14 ,242.14,0.347249064,0.35%,242.14,$242.14 ,241.198,$241.20 ,243.48,$243.48 ,239.02,$239.02 ,2454445,-0.0078,-0.01%,2454445,8/23/12,23-Aug-12,-1.902
$245.74 ,245.74,$246.87 ,246.87,$241.36 ,241.36,$241.68 ,241.68,0.372619114,0.37%,241.68,$241.68 ,245.74,$245.74 ,246.87,$246.87 ,241.36,$241.36 ,3699397,0.0188,0.02%,3699397,8/24/12,24-Aug-12,4.542
$243.92 ,243.92,$247.50 ,247.5,$243.12 ,243.12,$245.79 ,245.79,0.36245322,0.36%,245.79,$245.79 ,243.92,$243.92 ,247.5,$247.50 ,243.12,$243.12 ,2929676,-0.0074,-0.01%,2929676,8/27/12,27-Aug-12,-1.82
$246.11 ,246.11,$246.78 ,246.7799,$243.00 ,243,$243.97 ,243.97,0.374685807,0.37%,243.97,$243.97 ,246.11,$246.11 ,246.7799,$246.78 ,243,$243.00 ,2746912,0.009,0.01%,2746912,8/28/12,28-Aug-12,2.19
$247.12 ,247.12,$247.61 ,247.61,$244.59 ,244.59,$246.78 ,246.78,0.380327319,0.38%,246.78,$246.78 ,247.12,$247.12 ,247.61,$247.61 ,244.59,$244.59 ,1773899,0.0041,0.00%,1773899,8/29/12,29-Aug-12,1.01
$246.22 ,246.22,$250.00 ,250,$245.25 ,245.25,$246.99 ,246.99,0.375300229,0.38%,246.99,$246.99 ,246.22,$246.22 ,250,$250.00 ,245.25,$245.25 ,3647976,-0.0036,0.00%,3647976,8/30/12,30-Aug-12,-0.9
$248.27 ,248.27,$249.45 ,249.45,$245.50 ,245.5001,$248.00 ,248,0.386750824,0.39%,248,$248.00 ,248.27,$248.27 ,249.45,$249.45 ,245.5001,$245.50 ,3347458,0.0083,0.01%,3347458,8/31/12,31-Aug-12,2.05
$247.88 ,247.88,$251.00 ,251,$244.66 ,244.66,$248.47 ,248.47,0.384572418,0.38%,248.47,$248.47 ,247.88,$247.88 ,251,$251.00 ,244.66,$244.66 ,3954066,-0.0016,0.00%,3954066,9/4/12,4-Sep-12,-0.39
$246.22 ,246.22,$248.61 ,248.61,$245.30 ,245.3,$247.61 ,247.61,0.375300229,0.38%,247.61,$247.61 ,246.22,$246.22 ,248.61,$248.61 ,245.3,$245.30 ,2653576,-0.0067,-0.01%,2653576,9/5/12,5-Sep-12,-1.66
$251.38 ,251.38,$252.70 ,252.7,$247.20 ,247.2,$248.11 ,248.11,0.404122214,0.40%,248.11,$248.11 ,251.38,$251.38 ,252.7,$252.70 ,247.2,$247.20 ,5363368,0.021,0.02%,5363368,9/6/12,6-Sep-12,5.16
$259.14 ,259.14,$259.42 ,259.42,$253.52 ,253.52,$253.67 ,253.67,0.447466905,0.45%,253.67,$253.67 ,259.14,$259.14 ,259.42,$259.42 ,253.52,$253.52 ,5030876,0.0309,0.03%,5030876,9/7/12,7-Sep-12,7.76
$257.09 ,257.09,$260.00 ,260,$256.82 ,256.82,$259.00 ,259,0.43601631,0.44%,259,$259.00 ,257.09,$257.09 ,260,$260.00 ,256.82,$256.82 ,2567521,-0.0079,-0.01%,2567521,9/10/12,10-Sep-12,-2.05
$255.67 ,255.67,$257.60 ,257.6,$254.26 ,254.26,$257.60 ,257.6,0.428084679,0.43%,257.6,$257.60 ,255.67,$255.67 ,257.6,$257.60 ,254.26,$254.26 ,2526395,-0.0055,-0.01%,2526395,9/11/12,11-Sep-12,-1.42
$255.63 ,255.63,$257.78 ,257.78,$253.50 ,253.5,$256.97 ,256.97,0.427861252,0.43%,256.97,$256.97 ,255.63,$255.63 ,257.78,$257.78 ,253.5,$253.50 ,2274715,-0.0002,0.00%,2274715,9/12/12,12-Sep-12,-0.04
$260.24 ,260.24,$262.00 ,262,$253.80 ,253.8,$254.96 ,254.96,0.453611127,0.45%,254.96,$254.96 ,260.24,$260.24 ,262,$262.00 ,253.8,$253.80 ,3526477,0.018,0.02%,3526477,9/13/12,13-Sep-12,4.61
$261.27 ,261.27,$264.11 ,264.11,$259.77 ,259.77,$261.38 ,261.38,0.459364352,0.46%,261.38,$261.38 ,261.27,$261.27 ,264.11,$264.11 ,259.77,$259.77 ,3666583,0.004,0.00%,3666583,9/14/12,14-Sep-12,1.03
$258.00 ,258,$261.25 ,261.25,$257.00 ,257,$260.84 ,260.84,0.441099257,0.44%,260.84,$260.84 ,258,$258.00 ,261.25,$261.25 ,257,$257.00 ,2306215,-0.0125,-0.01%,2306215,9/17/12,17-Sep-12,-3.27
$258.75 ,258.75,$260.50 ,260.5,$257.00 ,257,$258.48 ,258.48,0.445288499,0.45%,258.48,$258.48 ,258.75,$258.75 ,260.5,$260.50 ,257,$257.00 ,2216148,0.0029,0.00%,2216148,9/18/12,18-Sep-12,0.75
$261.68 ,261.68,$262.84 ,262.84,$258.53 ,258.53,$259.27 ,259.27,0.461654471,0.46%,259.27,$259.27 ,261.68,$261.68 ,262.84,$262.84 ,258.53,$258.53 ,2637214,0.0113,0.01%,2637214,9/19/12,19-Sep-12,2.93
$260.81 ,260.81,$260.87 ,260.87,$258.00 ,258,$260.03 ,260.03,0.456794951,0.46%,260.03,$260.03 ,260.81,$260.81 ,260.87,$260.87 ,258,$258.00 ,2914144,-0.0033,0.00%,2914144,9/20/12,20-Sep-12,-0.87
$257.47 ,257.47,$262.00 ,262,$256.74 ,256.74,$261.74 ,261.74,0.438138859,0.44%,261.74,$261.74 ,257.47,$257.47 ,262,$262.00 ,256.74,$256.74 ,6060350,-0.0128,-0.01%,6060350,9/21/12,21-Sep-12,-3.34
$254.80 ,254.805,$255.60 ,255.6,$253.00 ,253,$255.22 ,255.22,0.423253086,0.42%,255.22,$255.22 ,254.805,$254.80 ,255.6,$255.60 ,253,$253.00 ,2710040,-0.0104,-0.01%,2710040,9/24/12,24-Sep-12,-2.665
$252.46 ,252.46,$258.95 ,258.95,$251.03 ,251.03,$256.33 ,256.33,0.410154723,0.41%,256.33,$256.33 ,252.46,$252.46 ,258.95,$258.95 ,251.03,$251.03 ,4405976,-0.0092,-0.01%,4405976,9/25/12,25-Sep-12,-2.345
$249.67 ,249.67,$254.61 ,254.61,$248.23 ,248.23,$252.40 ,252.4,0.394570742,0.39%,252.4,$252.40 ,249.67,$249.67 ,254.61,$254.61 ,248.23,$248.23 ,2921042,-0.0111,-0.01%,2921042,9/26/12,26-Sep-12,-2.79
$256.59 ,256.59,$257.40 ,257.4,$250.52 ,250.52,$250.54 ,250.54,0.433223482,0.43%,250.54,$250.54 ,256.59,$256.59 ,257.4,$257.40 ,250.52,$250.52 ,3397739,0.0277,0.03%,3397739,9/27/12,27-Sep-12,6.92
$254.32 ,254.32,$257.00 ,257,$253.20 ,253.2,$256.14 ,256.14,0.420544043,0.42%,256.14,$256.14 ,254.32,$254.32 ,257,$257.00 ,253.2,$253.20 ,2456710,-0.0088,-0.01%,2456710,9/28/12,28-Sep-12,-2.27
$252.01 ,252.01,$256.16 ,256.16,$250.49 ,250.49,$255.40 ,255.4,0.407641177,0.41%,255.4,$255.40 ,252.01,$252.01 ,256.16,$256.16 ,250.49,$250.49 ,2581202,-0.0091,-0.01%,2581202,10/1/12,1-Oct-12,-2.31
$250.60 ,250.6,$253.15 ,253.15,$249.03 ,249.03,$252.80 ,252.8,0.399765402,0.40%,252.8,$252.80 ,250.6,$250.60 ,253.15,$253.15 ,249.03,$249.03 ,2195767,-0.0056,-0.01%,2195767,10/2/12,2-Oct-12,-1.41
$255.92 ,255.92,$256.10 ,256.1,$249.56 ,249.56,$251.21 ,251.21,0.429481093,0.43%,251.21,$251.21 ,255.92,$255.92 ,256.1,$256.10 ,249.56,$249.56 ,2746516,0.0212,0.02%,2746516,10/3/12,3-Oct-12,5.32
$260.47 ,260.47,$261.52 ,261.52,$255.87 ,255.87,$256.01 ,256.01,0.454895828,0.45%,256.01,$256.01 ,260.47,$260.47 ,261.52,$261.52 ,255.87,$255.87 ,2710852,0.0178,0.02%,2710852,10/4/12,4-Oct-12,4.55
$258.51 ,258.51,$261.90 ,261.9,$257.49 ,257.49,$261.19 ,261.19,0.443947942,0.44%,261.19,$261.19 ,258.51,$258.51 ,261.9,$261.90 ,257.49,$257.49 ,2807298,-0.0075,-0.01%,2807298,10/5/12,5-Oct-12,-1.96
$259.06 ,259.06,$259.80 ,259.8,$255.56 ,255.56,$257.67 ,257.67,0.447020053,0.45%,257.67,$257.67 ,259.06,$259.06 ,259.8,$259.80 ,255.56,$255.56 ,1762589,0.0021,0.00%,1762589,10/8/12,8-Oct-12,0.55
$250.96 ,250.96,$259.35 ,259.35,$250.73 ,250.73,$258.67 ,258.67,0.401776239,0.40%,258.67,$258.67 ,250.96,$250.96 ,259.35,$259.35 ,250.73,$250.73 ,3497182,-0.0313,-0.03%,3497182,10/9/12,9-Oct-12,-8.1
$244.99 ,244.99,$252.46 ,252.46,$244.01 ,244.01,$252.00 ,252,0.368429872,0.37%,252,$252.00 ,244.99,$244.99 ,252.46,$252.46 ,244.01,$244.01 ,3950008,-0.0238,-0.02%,3950008,10/10/12,10-Oct-12,-5.97
$244.22 ,244.22,$249.30 ,249.3,$241.89 ,241.89,$248.07 ,248.07,0.364128917,0.36%,248.07,$248.07 ,244.22,$244.22 ,249.3,$249.30 ,241.89,$241.89 ,3447983,-0.0031,0.00%,3447983,10/11/12,11-Oct-12,-0.77
$242.36 ,242.36,$245.46 ,245.46,$241.91 ,241.91,$243.18 ,243.18,0.353739597,0.35%,243.18,$243.18 ,242.36,$242.36 ,245.46,$245.46 ,241.91,$241.91 ,2203701,-0.0076,-0.01%,2203701,10/12/12,12-Oct-12,-1.86
$244.18 ,244.18,$244.78 ,244.776,$238.51 ,238.51,$242.85 ,242.85,0.363905491,0.36%,242.85,$242.85 ,244.18,$244.18 ,244.776,$244.78 ,238.51,$238.51 ,2960049,0.0075,0.01%,2960049,10/15/12,15-Oct-12,1.82
$243.94 ,243.94,$245.77 ,245.77,$242.08 ,242.08,$244.66 ,244.66,0.362564933,0.36%,244.66,$244.66 ,243.94,$243.94 ,245.77,$245.77 ,242.08,$242.08 ,2204143,-0.001,0.00%,2204143,10/16/12,16-Oct-12,-0.24
$247.49 ,247.49,$248.80 ,248.7999,$243.30 ,243.3,$243.37 ,243.37,0.382394012,0.38%,243.37,$243.37 ,247.49,$247.49 ,248.7999,$248.80 ,243.3,$243.30 ,3303018,0.0146,0.01%,3303018,10/17/12,17-Oct-12,3.55
$244.85 ,244.85,$250.91 ,250.91,$242.70 ,242.7,$247.77 ,247.77,0.36764788,0.37%,247.77,$247.77 ,244.85,$244.85 ,250.91,$250.91 ,242.7,$242.70 ,5305942,-0.0107,-0.01%,5305942,10/18/12,18-Oct-12,-2.64
$240.00 ,240,$246.82 ,246.82,$238.94 ,238.94,$245.16 ,245.16,0.340557448,0.34%,245.16,$245.16 ,240,$240.00 ,246.82,$246.82 ,238.94,$238.94 ,4396972,-0.0198,-0.02%,4396972,10/19/12,19-Oct-12,-4.85
$233.78 ,233.78,$238.95 ,238.95,$232.32 ,232.32,$238.81 ,238.81,0.305814668,0.31%,238.81,$238.81 ,233.78,$233.78 ,238.95,$238.95 ,232.32,$232.32 ,4499938,-0.0259,-0.03%,4499938,10/22/12,22-Oct-12,-6.22
